Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: main,[SHORT-BRIEF]: Starting Program
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Load,[SHORT-BRIEF]: Loading casino from file
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: main,[SHORT-BRIEF]: Casino Loaded Successfully
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: ReadPeopleFile,[SHORT-BRIEF]:  Success Loading 10000 users 
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->23.500000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->116
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->26; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->49.000000;[X,Y]->7,2;[winProbability]->1.000000;[Failures]->7;[betAmount]->1664.000000;[usage]->138
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->43.500000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->5;[betAmount]->1268.000000;[usage]->103
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->2590.000000;[usage]->103
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->3,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->4519.000000;[usage]->122
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->36.500000;[X,Y]->14,2;[winProbability]->1.000000;[Failures]->4;[betAmount]->4261.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->2,4;[winProbability]->0.100000;[Failures]->7;[betAmount]->2345.000000;[usage]->104
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->16; [TYPE]->1;		[STATE]->BROKEN;[TEMPERATURE]->36.500000;[X,Y]->4,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->29.000000;[usage]->110
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->8,2;[winProbability]->0.850000;[Failures]->3;[betAmount]->4952.000000;[usage]->116
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->23.500000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->2590.000000;[usage]->104
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->31.500000;[X,Y]->3,3;[winProbability]->1.000000;[Failures]->4;[betAmount]->0.000000;[usage]->98
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->60; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->18,1;[winProbability]->1.000000;[Failures]->6;[betAmount]->3139.000000;[usage]->104
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->8,2;[winProbability]->1.000000;[Failures]->3;[betAmount]->4952.000000;[usage]->117
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->2,4;[winProbability]->0.100000;[Failures]->7;[betAmount]->1768.000000;[usage]->105
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->8;[betAmount]->0.000000;[usage]->109
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->8,2;[winProbability]->1.000000;[Failures]->3;[betAmount]->4952.000000;[usage]->118
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->33.500000;[X,Y]->18,3;[winProbability]->1.000000;[Failures]->5;[betAmount]->710.000000;[usage]->136
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->26; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->49.500000;[X,Y]->7,2;[winProbability]->1.000000;[Failures]->7;[betAmount]->1664.000000;[usage]->139
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->5,1;[winProbability]->0.400000;[Failures]->7;[betAmount]->2381.000000;[usage]->135
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->3,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->4519.000000;[usage]->123
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->2,4;[winProbability]->0.100000;[Failures]->7;[betAmount]->1903.000000;[usage]->106
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->22; [TYPE]->6;		[STATE]->BROKEN;[TEMPERATURE]->26.000000;[X,Y]->6,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->2072.000000;[usage]->130
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->27; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->7,3;[winProbability]->1.000000;[Failures]->9;[betAmount]->0.000000;[usage]->106
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->15; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->4,3;[winProbability]->1.000000;[Failures]->8;[betAmount]->0.000000;[usage]->110
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->36.000000;[X,Y]->4,2;[winProbability]->1.000000;[Failures]->4;[betAmount]->3797.000000;[usage]->138
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->36.500000;[X,Y]->4,2;[winProbability]->1.000000;[Failures]->4;[betAmount]->3797.000000;[usage]->139
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->49; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->38.500000;[X,Y]->12,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->4962.000000;[usage]->111
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->24; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->6,4;[winProbability]->0.850000;[Failures]->4;[betAmount]->2766.000000;[usage]->110
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->2,4;[winProbability]->0.100000;[Failures]->7;[betAmount]->1889.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->32; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->37.000000;[X,Y]->8,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->350.000000;[usage]->99
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->21
		[TYPE]->ROULETTE
		[STATE]->MAINTENANCE
		[TEMPERATURE]->25.000000
		[X,Y]->6,1
		[winProbability]->1.000000
		[Failures]->6
		[betAmount]->3815.000000
		[usage]->141
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->48
		[TYPE]->CLASSIC_SLOT
		[STATE]->MAINTENANCE
		[TEMPERATURE]->24.000000
		[X,Y]->12,1
		[winProbability]->1.000000
		[Failures]->3
		[betAmount]->2274.000000
		[usage]->102
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->50
		[TYPE]->CRAPS
		[STATE]->MAINTENANCE
		[TEMPERATURE]->20.500000
		[X,Y]->12,3
		[winProbability]->1.000000
		[Failures]->10
		[betAmount]->1996.000000
		[usage]->105
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->2; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->1,2;[winProbability]->1.000000;[Failures]->6;[betAmount]->2782.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->30; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->8,2;[winProbability]->1.000000;[Failures]->3;[betAmount]->4952.000000;[usage]->119
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->58; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->16,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->3854.000000;[usage]->134
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->5; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->2,1;[winProbability]->1.000000;[Failures]->8;[betAmount]->3012.000000;[usage]->127
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->17; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->5,1;[winProbability]->0.550000;[Failures]->7;[betAmount]->4401.000000;[usage]->136
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->51; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->46.000000;[X,Y]->12,4;[winProbability]->1.000000;[Failures]->2;[betAmount]->0.000000;[usage]->115
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->24.000000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->117
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->42.000000;[X,Y]->16,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->288.000000;[usage]->124
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->118
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->34.000000;[X,Y]->18,3;[winProbability]->1.000000;[Failures]->5;[betAmount]->710.000000;[usage]->137
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->24.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->2590.000000;[usage]->105
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->24.500000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->2590.000000;[usage]->106
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->53; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->37.000000;[X,Y]->14,2;[winProbability]->1.000000;[Failures]->4;[betAmount]->4261.000000;[usage]->108
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->3,1;[winProbability]->0.850000;[Failures]->7;[betAmount]->4914.000000;[usage]->127
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->21; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->6,1;[winProbability]->0.100000;[Failures]->6;[betAmount]->5055.000000;[usage]->142
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->3,1;[winProbability]->0.850000;[Failures]->7;[betAmount]->4914.000000;[usage]->128
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->31; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->22.000000;[X,Y]->8,3;[winProbability]->1.000000;[Failures]->6;[betAmount]->0.000000;[usage]->101
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->55; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->29.000000;[X,Y]->14,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->119
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->58; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->16,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->3854.000000;[usage]->135
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->48; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->12,1;[winProbability]->0.100000;[Failures]->3;[betAmount]->199.000000;[usage]->103
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->33.000000;[X,Y]->16,1;[winProbability]->1.000000;[Failures]->4;[betAmount]->4486.000000;[usage]->109
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->11; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->32.000000;[X,Y]->3,3;[winProbability]->1.000000;[Failures]->4;[betAmount]->0.000000;[usage]->99
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->42.500000;[X,Y]->16,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->288.000000;[usage]->125
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->8,1;[winProbability]->0.550000;[Failures]->5;[betAmount]->2557.000000;[usage]->135
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->49; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->39.000000;[X,Y]->12,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->4962.000000;[usage]->112
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->5; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->2,1;[winProbability]->1.000000;[Failures]->8;[betAmount]->3012.000000;[usage]->128
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->25; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->55.000000;[X,Y]->7,1;[winProbability]->1.000000;[Failures]->1;[betAmount]->0.000000;[usage]->144
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->8,1;[winProbability]->0.550000;[Failures]->5;[betAmount]->1812.000000;[usage]->136
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->3,1;[winProbability]->0.850000;[Failures]->7;[betAmount]->4914.000000;[usage]->129
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->31; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->22.500000;[X,Y]->8,3;[winProbability]->1.000000;[Failures]->6;[betAmount]->0.000000;[usage]->102
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->49; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->39.500000;[X,Y]->12,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->4962.000000;[usage]->113
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->23; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->6,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->0.000000;[usage]->112
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->8; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->2,4;[winProbability]->0.400000;[Failures]->7;[betAmount]->2295.000000;[usage]->108
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->56; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->33.500000;[X,Y]->16,1;[winProbability]->1.000000;[Failures]->4;[betAmount]->4486.000000;[usage]->110
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->1; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->32.000000;[X,Y]->1,1;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->91
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->120
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->12,3;[winProbability]->0.100000;[Failures]->10;[betAmount]->3521.000000;[usage]->106
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->10; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->3,2;[winProbability]->0.400000;[Failures]->7;[betAmount]->1678.000000;[usage]->132
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->32; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->37.500000;[X,Y]->8,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->350.000000;[usage]->100
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->27; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->26.500000;[X,Y]->7,3;[winProbability]->1.000000;[Failures]->9;[betAmount]->0.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->12; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->23.000000;[X,Y]->3,4;[winProbability]->1.000000;[Failures]->3;[betAmount]->4519.000000;[usage]->124
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.000000;[X,Y]->12,3;[winProbability]->0.100000;[Failures]->10;[betAmount]->934.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->57; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->43.000000;[X,Y]->16,2;[winProbability]->1.000000;[Failures]->5;[betAmount]->288.000000;[usage]->126
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->25.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->2590.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->50; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->19.500000;[X,Y]->12,3;[winProbability]->0.100000;[Failures]->10;[betAmount]->3625.000000;[usage]->108
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->20; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->5,4;[winProbability]->0.400000;[Failures]->4;[betAmount]->1535.000000;[usage]->105
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->19; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->5,3;[winProbability]->0.850000;[Failures]->5;[betAmount]->0.000000;[usage]->105
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->62; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->34.500000;[X,Y]->18,3;[winProbability]->1.000000;[Failures]->5;[betAmount]->710.000000;[usage]->138
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->52; [TYPE]->1;		[STATE]->ON;[TEMPERATURE]->44.000000;[X,Y]->14,1;[winProbability]->1.000000;[Failures]->5;[betAmount]->1268.000000;[usage]->104
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->61
		[TYPE]->ROULETTE
		[STATE]->MAINTENANCE
		[TEMPERATURE]->21.500000
		[X,Y]->18,2
		[winProbability]->0.850000
		[Failures]->7
		[betAmount]->4816.000000
		[usage]->123
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->16
		[TYPE]->CLASSIC_SLOT
		[STATE]->MAINTENANCE
		[TEMPERATURE]->36.500000
		[X,Y]->4,4
		[winProbability]->1.000000
		[Failures]->6
		[betAmount]->29.000000
		[usage]->110
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: 	[ID]->22
		[TYPE]->CRAPS
		[STATE]->MAINTENANCE
		[TEMPERATURE]->26.000000
		[X,Y]->6,2
		[winProbability]->1.000000
		[Failures]->6
		[betAmount]->2072.000000
		[usage]->130
 -- was in maitenance for ,[SHORT-BRIEF]: 5
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->3; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->1,3;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->107
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->14; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->37.000000;[X,Y]->4,2;[winProbability]->1.000000;[Failures]->4;[betAmount]->3797.000000;[usage]->140
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->23; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->27.000000;[X,Y]->6,3;[winProbability]->1.000000;[Failures]->3;[betAmount]->0.000000;[usage]->113
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->25.500000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->2590.000000;[usage]->108
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->6; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->2,2;[winProbability]->1.000000;[Failures]->3;[betAmount]->2294.000000;[usage]->131
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->61; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->18.500000;[X,Y]->18,2;[winProbability]->0.100000;[Failures]->7;[betAmount]->1755.000000;[usage]->124
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->6; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->21.000000;[X,Y]->2,2;[winProbability]->1.000000;[Failures]->3;[betAmount]->2294.000000;[usage]->132
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->54; [TYPE]->6;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->14,3;[winProbability]->1.000000;[Failures]->7;[betAmount]->2590.000000;[usage]->109
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->59; [TYPE]->4;		[STATE]->ON;[TEMPERATURE]->26.000000;[X,Y]->16,4;[winProbability]->1.000000;[Failures]->5;[betAmount]->0.000000;[usage]->121
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->9; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->20.000000;[X,Y]->3,1;[winProbability]->0.850000;[Failures]->7;[betAmount]->4914.000000;[usage]->130
Jan 25 2024,15:06:24,[EXECUTING_FUNCTION]: Run,[SHORT-BRIEF]: [ID]->29; [TYPE]->5;		[STATE]->ON;[TEMPERATURE]->20.500000;[X,Y]->8,1;[winProbability]->0.700000;[Failures]->5;[betAmount]->1812.000000;[usage]->137
